station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0F9Z0,2019/8/6 11:00,3193,34,1.5,16.5,0.72,694.1,-99,0,6.9,56,,17.4,,9.9,
C0G810,2019/8/6 11:00,26,277,2.2,33.5,0.61,997.9,-99,0,-99,-99,-99,34.5,,28.2,
C0U650,2019/8/6 11:00,442,86,2.5,30.1,0.71,955.3,-99,7.5,-99,-99,-99,30.1,,23.1,
C0D660,2019/8/6 11:00,65,48,2.8,33.2,0.56,994.4,-99,0,8.1,32,,33.7,,27.6,
C0E540,2019/8/6 11:00,32,14,2.3,34.5,0.62,998.6,-99,0,-99,-99,-99,34.6,,27.2,
C0W170,2019/8/6 11:00,42,14,4.3,28.7,0.83,999.1,-99,0,-99,-99,-99,29.7,,27.7,
C0Z150,2019/8/6 11:00,27,56,4.2,30,0.73,1000.7,-99,0.5,-99,-99,-99,30.2,,26.2,
C0S840,2019/8/6 11:00,22,55,4.4,31.2,0.8,1001.5,-99,0,-99,-99,-99,31.2,,25.4,
C0H9A0,2019/8/6 11:00,1595,98,1.7,24.9,0.78,839.7,-99,0,-99,-99,-99,25.8,,18.4,
C0Z300,2019/8/6 11:00,182,14,1.7,29.2,0.8,983.9,-99,8,-99,-99,-99,29.2,,24.6,
C0G730,2019/8/6 11:00,27,294,1.6,31.8,0.74,999.6,-99,0,-99,-99,-99,32.7,,27.2,
C0V730,2019/8/6 11:00,33,345,2,33.2,0.67,998,-99,0,-99,-99,-99,33.4,,26.5,
C0SA00,2019/8/6 11:00,466,98,3.1,25.6,0.97,950.8,-99,0.5,-99,-99,-99,28.6,,22.8,
C0S900,2019/8/6 11:00,27,351,4.2,29.3,0.78,999.7,-99,0.5,13.9,342,,29.3,,27.8,
C0C480,2019/8/6 11:00,105,115,1.5,34,0.52,990.5,-99,0,-99,-99,-99,34.6,,28.1,
C0V720,2019/8/6 11:00,15,289,2.7,32.3,0.73,999.6,-99,0,-99,-99,-99,33.8,,26.8,
C0UA60,2019/8/6 11:00,566,32,2.6,28.5,0.79,941.1,-99,8,-99,-99,-99,29.2,,23,
C0A980,2019/8/6 11:00,11,92,2.5,33.7,0.48,1002,-99,0,-99,-99,-99,33.8,,28.7,
C0C670,2019/8/6 11:00,250,40,2.5,31.5,0.62,974.7,-99,0,8.5,56,,31.5,,25.5,
C0K550,2019/8/6 11:00,15,275,1.2,33.6,0.59,1000.3,-99,0,-99,-99,-99,34,,26.8,
C0R350,2019/8/6 11:00,35,47,3.7,31.4,-99,997.2,-99,0,-99,-99,-99,31.7,,24.8,
C0T9F0,2019/8/6 11:00,251,117,0.5,30.5,0.73,975.3,-99,1,-99,-99,-99,30.7,,24.6,
C0D390,2019/8/6 11:00,146,0,0,33.3,0.62,984.1,-99,0,-99,-99,-99,33.4,,25.1,
C0E430,2019/8/6 11:00,258,16,0.3,30.2,0.77,976.8,-99,7.5,-99,-99,-99,30.2,,25.7,
C0O990,2019/8/6 11:00,18,243,1.1,32.5,0.73,999,-99,0,-99,-99,-99,33,,25.3,
CM0010,2019/8/6 11:00,68,38,3.6,31.8,-99,996.2,-99,0,-99,-99,-99,31.8,,26.6,
C0K500,2019/8/6 11:00,12,281,0.4,33.2,0.59,999.3,-99,0,-99,-99,-99,33.2,,26.9,
C0X260,2019/8/6 11:00,39,309,1.6,32.5,0.68,997.7,-99,0,-99,-99,-99,32.9,,26.3,
C0ACA0,2019/8/6 11:00,25,58,2.5,32.6,0.53,998.9,-99,0,-99,-99,-99,32.6,,28.1,
C0X180,2019/8/6 11:00,62,0,0,31.6,0.74,994,-99,0,-99,-99,-99,31.7,,25.6,
C0F930,2019/8/6 11:00,100,336,0.9,32.8,0.82,990.7,-99,0,-99,-99,-99,32.9,,28.3,
C0I010,2019/8/6 11:00,1562,298,1.4,24,0.77,841.8,-99,0,-99,-99,-99,24.2,,17.5,
C0R190,2019/8/6 11:00,32,339,2,32.7,0.67,996.9,-99,0,-99,-99,-99,32.8,,24.6,
C0E420,2019/8/6 11:00,19,63,0.9,34.1,0.55,997.6,-99,0,-99,-99,-99,34.1,,27.3,
C0W160,2019/8/6 11:00,49,55,12.1,28.6,0.86,994.7,-99,0,-99,-99,-99,28.8,,27.4,
C0I460,2019/8/6 11:00,110,307,1.8,31.9,0.64,989.6,-99,0,-99,-99,-99,32.5,,26.9,
C0A9F0,2019/8/6 11:00,35,90,3.5,32.4,0.57,999.8,-99,0,-99,-99,-99,32.5,,28.1,
C0F9A0,2019/8/6 11:00,425,295,0.8,30.7,0.74,955.4,-99,0,-99,-99,-99,31.2,,24.7,
C0O950,2019/8/6 11:00,4,310,0.7,32.3,0.69,1000.4,-99,0,-99,-99,-99,32.3,,26.9,
C0M760,2019/8/6 11:00,40,270,0.7,32.9,0.65,997.4,-99,0,-99,-99,-99,32.9,,27.1,
C0AH70,2019/8/6 11:00,34,74,1.9,32.4,0.52,999.7,-99,0,7.9,85,,32.4,,28.3,
C0V250,2019/8/6 11:00,298,282,0.9,32,0.69,969.3,-99,0,-99,-99,-99,32.4,,23.3,
C0U980,2019/8/6 11:00,573,117,1.7,27.2,0.86,942.1,-99,3,-99,-99,-99,28.4,,23.1,
C0S740,2019/8/6 11:00,289,43,3.2,29,0.73,971.2,-99,1,9.3,20,,29,,24.1,
C0A940,2019/8/6 11:00,49,109,0.8,32.1,0.71,998.9,-99,0,-99,-99,-99,32.3,,27.1,
C0A920,2019/8/6 11:00,196,80,3.7,29.6,0.95,981.3,-99,1.5,-99,-99,-99,29.9,,26.1,
C0T870,2019/8/6 11:00,135,264,0.6,29.9,0.68,988,-99,0.5,-99,-99,-99,30.7,,24.2,
C0O930,2019/8/6 11:00,69,327,0.5,31.3,0.82,994.1,-99,0,-99,-99,-99,31.3,,24.8,
C0C460,2019/8/6 11:00,482,26,0.8,30.1,0.67,950.1,-99,0,-99,-99,-99,30.1,,22.9,
C0E520,2019/8/6 11:00,320,-99,-99,30.4,0.77,967.4,-99,0.5,-99,-99,-99,30.8,,25.5,
C0T9D0,2019/8/6 11:00,7,29,1.5,33.3,0.88,1003.4,-99,0.5,-99,-99,-99,33.3,,25.5,
C0I390,2019/8/6 11:00,1184,256,1.8,26,0.71,878.4,-99,0,-99,-99,-99,26.5,,19.3,
C0B020,2019/8/6 11:00,86,127,0.9,32.1,0.89,992.8,-99,0,-99,-99,-99,33,,26.4,
CM0170,2019/8/6 11:00,106,264,2,30.9,0.68,990.8,-99,0,-99,-99,-99,31.2,,25.5,
C0F860,2019/8/6 11:00,2215,18,1.1,23.2,0.64,776.6,-99,0,-99,-99,-99,23.2,,13.7,
C0U890,2019/8/6 11:00,116,62,3.7,30.5,0.89,991.6,-99,11,-99,-99,-99,30.6,,25.1,
C0G800,2019/8/6 11:00,15,341,1.9,34.3,0.59,999,-99,0,-99,-99,-99,34.3,,27.6,
C0F850,2019/8/6 11:00,379,305,1.5,29,0.72,959.4,-99,0,-99,-99,-99,29.5,,25.4,
C0AH50,2019/8/6 11:00,275,53,3.5,30.6,0.78,972.5,-99,0,-99,-99,-99,30.6,,26.3,
C0Z160,2019/8/6 11:00,124,39,2.3,30.4,0.67,990.2,-99,0,-99,-99,-99,30.4,,18.9,
C0R540,2019/8/6 11:00,17,304,2.3,32.7,0.66,998.9,-99,0,-99,-99,-99,32.9,,26.1,
C0K480,2019/8/6 11:00,56,264,1.6,31.8,0.66,995.3,-99,0,-99,-99,-99,32.5,,27.6,
C0H890,2019/8/6 11:00,440,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999,,-999,
C0S770,2019/8/6 11:00,375,146,2.2,27.2,0.89,961,-99,0,-99,-99,-99,28.1,,23.6,
C0X230,2019/8/6 11:00,29,287,1.9,31.7,0.66,999.7,-99,0,-99,-99,-99,31.7,,26.3,
C0B010,2019/8/6 11:00,38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999,,-999,
C0R490,2019/8/6 11:00,49,340,0.9,32,0.69,995.4,-99,0,-99,-99,-99,32,,25.9,
C0V440,2019/8/6 11:00,27,349,1.9,32.5,0.64,997.6,-99,0,-99,-99,-99,32.6,,25.2,
C0SA40,2019/8/6 11:00,200,332,1.4,30.3,0.74,980.4,-99,0,-99,-99,-99,30.9,,24.7,
C0Z280,2019/8/6 11:00,224,71,1,29.1,0.76,978.9,-99,5.5,-99,-99,-99,29.1,,24.5,
C0Z070,2019/8/6 11:00,247,9,0.3,29,0.98,975.2,-99,0,-99,-99,-99,29,,24.2,
C0T9N0,2019/8/6 11:00,261,58,2.8,29.1,0.75,973.9,-99,2,-99,-99,-99,29.1,,24.6,
C0K470,2019/8/6 11:00,97,194,0.9,31.9,0.69,990.9,-99,0,-99,-99,-99,32.1,,25.2,
C0V650,2019/8/6 11:00,28,289,2.8,30.8,0.73,1000.2,-99,0,-99,-99,-99,30.9,,26.4,
C0H9C0,2019/8/6 11:00,3402,75,1.3,16.3,0.86,675,-99,0,-99,-99,-99,17,,8,
C0U780,2019/8/6 11:00,15,48,1.8,30.4,0.7,1002.3,-99,0,-99,-99,-99,30.9,,25.6,
C0U760,2019/8/6 11:00,22,28,1,31.6,0.69,1001.9,-99,12,-99,-99,-99,32.3,,24.9,
C0X290,2019/8/6 11:00,10,234,1.8,32.1,0.64,1000.7,-99,0,-99,-99,-99,32.5,,27.3,
C0R420,2019/8/6 11:00,504,71,1.6,25.8,-99,942.8,-99,0,-99,-99,-99,25.8,,22.7,
C0E830,2019/8/6 11:00,37,314,2.5,31.5,0.73,997.5,-99,0,-99,-99,-99,32,,28.7,
C0K330,2019/8/6 11:00,38,292,1.1,32.3,0.64,997.1,-99,0,-99,-99,-99,32.9,,27.1,
C0M660,2019/8/6 11:00,40,234,1.4,32.1,0.64,997.7,-99,0,-99,-99,-99,32.1,,27.1,
C0M770,2019/8/6 11:00,164,266,2,30.5,0.71,983.3,-99,0,-99,-99,-99,31.8,,27,
C0S930,2019/8/6 11:00,248,28,3.6,30.4,0.66,975.1,-99,0,-99,-99,-99,30.9,,24.4,
C0A9B0,2019/8/6 11:00,7,-99,-99,33.5,0.49,1001.7,-99,0,-99,-99,-99,33.7,,29.2,
C0F9Y0,2019/8/6 11:00,3313,5,1.2,15.7,0.7,684.5,-99,0,-99,-99,-99,15.9,,9.5,
C0E790,2019/8/6 11:00,344,310,1.8,29.6,0.76,963.6,-99,0,-99,-99,-99,29.6,,26.6,
C0O810,2019/8/6 11:00,161,297,0.8,32.5,0.78,986.5,-99,0,-99,-99,-99,32.5,,24.9,
C0G880,2019/8/6 11:00,92,318,1.2,31.4,0.65,992.6,-99,0,-99,-99,-99,31.5,,26.7,
C0X270,2019/8/6 11:00,33,335,0.3,32.3,0.73,998.8,-99,0,-99,-99,-99,32.9,,24.8,
C0R260,2019/8/6 11:00,76,0,0,32.6,0.67,992.7,-99,0,-99,-99,-99,32.6,,24.8,
C0U950,2019/8/6 11:00,1012,6,1.3,22.2,1,896.3,-99,0.5,-99,-99,-99,22.8,,19.4,
C0S980,2019/8/6 11:00,901,316,0.9,25.3,1,904.7,-99,0.5,-99,-99,-99,26.2,,21.5,
C0X110,2019/8/6 11:00,20,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999,,-999,
C0V310,2019/8/6 11:00,46,270,2.1,32.1,0.62,995,-99,0.5,-99,-99,-99,32.2,,24.7,
C0G620,2019/8/6 11:00,110,287,1,33.5,0.66,990.4,-99,0,-99,-99,-99,33.5,,26.1,
C0AD50,2019/8/6 11:00,84,49,4.4,32.4,0.64,993.4,-99,0,9.9,27,,32.4,,27.7,
C0A9A0,2019/8/6 11:00,24,58,4.1,32.3,0.58,1000.4,-99,0,-99,-99,-99,32.4,,28.3,
C0O830,2019/8/6 11:00,127,339,1.7,30.9,0.75,987.8,-99,0,-99,-99,-99,32.4,,24.6,
C0S760,2019/8/6 11:00,1621,163,0.9,20.2,1,833.8,-99,0.5,-99,-99,-99,20.4,,17.9,
C0X160,2019/8/6 11:00,26,237,1.8,31.4,0.72,998.7,-99,0,-99,-99,-99,32.2,,26.3,
C0C490,2019/8/6 11:00,157,60,1.8,34.2,0.55,984.7,-99,0,7.7,44,,34.2,,27.8,
C0F970,2019/8/6 11:00,145,352,0.3,31.1,0.64,985,-99,0,-99,-99,-99,31.2,,27.5,
C0M690,2019/8/6 11:00,33,263,0.9,31.3,0.7,997.2,-99,0,-99,-99,-99,31.9,,25.9,
C0V690,2019/8/6 11:00,30,299,4.3,30,0.8,998.7,-99,0,-99,-99,-99,30.4,,27.3,
C0Z210,2019/8/6 11:00,126,32,1,30.2,0.75,989.8,-99,0.5,-99,-99,-99,30.2,,24.6,
C0U770,2019/8/6 11:00,5,74,5.7,30.4,0.7,1002.3,-99,6,-99,-99,-99,30.8,,24.8,
C0Z080,2019/8/6 11:00,298,13,1.8,29,0.83,970.1,-99,0,-99,-99,-99,30.2,,23.9,
C0G640,2019/8/6 11:00,17,300,2,33.2,0.66,1001.9,-99,0,-99,-99,-99,33.5,,28,
C0U900,2019/8/6 11:00,63,49,3.5,30.5,0.71,997.6,-99,12.5,-99,-99,-99,30.9,,25.4,
C0Z230,2019/8/6 11:00,31,20,7.3,29,0.76,1000.6,-99,0,-99,-99,-99,30.1,,26.2,
C0F9O0,2019/8/6 11:00,175,316,0.5,32.4,0.65,982.6,-99,0,-99,-99,-99,32.4,,28.3,
C0C540,2019/8/6 11:00,46,36,3.4,33.6,0.56,997.5,-99,0,8.6,33,,33.9,,27.6,
C0G770,2019/8/6 11:00,15,339,0.9,32.9,0.69,998.2,-99,0,-99,-99,-99,33.6,,28.3,
C0V670,2019/8/6 11:00,20,251,2,31.8,0.73,999.2,-99,0,-99,-99,-99,31.8,,27.5,
C0A870,2019/8/6 11:00,685,73,4.8,26.7,0.79,927.4,-99,0,-99,-99,-99,26.7,,21.8,
C0R220,2019/8/6 11:00,23,292,1.3,32.7,0.7,998.6,-99,0,-99,-99,-99,32.7,,25.4,
C0Z220,2019/8/6 11:00,589,342,1,30.4,0.66,939.9,-99,0.5,-99,-99,-99,30.7,,22.5,
C0D560,2019/8/6 11:00,147,34,1.8,33.9,0.55,985.8,-99,0,-99,-99,-99,34.8,,26.6,
C0I380,2019/8/6 11:00,258,309,0.7,31.6,0.7,972.5,-99,0,-99,-99,-99,31.6,,25.7,
C0Z020,2019/8/6 11:00,211,36,5.3,28.2,0.85,978.5,-99,4.5,-99,-99,-99,28.3,,24.7,
C0Z190,2019/8/6 11:00,62,101,3.4,30.8,0.79,996.1,-99,0.5,-99,-99,-99,30.8,,25.7,
C0C710,2019/8/6 11:00,143,38,1.2,32.3,0.59,986,-99,0,-99,-99,-99,32.3,,24.8,
C0D360,2019/8/6 11:00,523,0,0,28.9,0.75,943.9,-99,0,-99,-99,-99,29.4,,23.3,
C0C680,2019/8/6 11:00,228,110,2.7,31.1,0.59,975.9,-99,0,-99,-99,-99,31.6,,26.3,
C0X140,2019/8/6 11:00,17,300,1.3,32.6,0.7,999.1,-99,0,-99,-99,-99,33.4,,27.5,
C0V710,2019/8/6 11:00,34,328,2.2,-99,0.79,997.4,-99,0,-99,-99,-99,-999,,-999,
C0G840,2019/8/6 11:00,32,208,0.3,32.4,0.69,996.2,-99,0,-99,-99,-99,33,,27,
C0S890,2019/8/6 11:00,238,6,2.5,29.5,0.75,978.7,-99,0,-99,-99,-99,30.3,,25.2,
C0T820,2019/8/6 11:00,550,116,2,31,0.55,945.2,-99,0,-99,-99,-99,31.9,,21.7,
C0F9I0,2019/8/6 11:00,194,324,2.5,30.6,0.73,980.5,-99,0,-99,-99,-99,31.3,,27.8,
C0C650,2019/8/6 11:00,208,56,2.5,31.5,0.62,978.9,-99,0,8.2,45,,31.5,,25.6,
C0R600,2019/8/6 11:00,766,256,1.3,25.7,0.88,918.9,-99,0,-99,-99,-99,27.5,,23.1,
C0Z320,2019/8/6 11:00,646,53,1.7,27.8,0.75,933.2,-99,4,-99,-99,-99,28.1,,21.5,
C0V210,2019/8/6 11:00,734,227,2.5,28.8,0.66,922.7,-99,0,-99,-99,-99,29,,21,
C0K240,2019/8/6 11:00,1132,19,0.5,22.4,0.99,884.4,-99,0,-99,-99,-99,24.3,,21,
C0M520,2019/8/6 11:00,15,277,1.8,32.1,0.62,999.6,-99,0,-99,-99,-99,32.1,,26.2,
C0A530,2019/8/6 11:00,300,65,2.3,31.2,0.72,970,-99,0,-99,-99,-99,31.4,,24,
C0E820,2019/8/6 11:00,220,57,1.6,29.9,0.76,977.8,-99,19.5,-99,-99,-99,29.9,,25.2,
C0K450,2019/8/6 11:00,35,213,0.8,32.7,0.61,997.1,-99,0,-99,-99,-99,32.7,,27.1,
C0G760,2019/8/6 11:00,53,225,1.4,32.3,0.64,997.8,-99,0,-99,-99,-99,32.5,,27.2,
CM0120,2019/8/6 11:00,4,259,3.1,31.3,0.66,1001.3,-99,0,-99,-99,-99,31.3,,27.4,
C0Z290,2019/8/6 11:00,946,41,0.9,25,0.87,901.6,-99,1,-99,-99,-99,25.2,,20.7,
C0V680,2019/8/6 11:00,40,291,2.5,32,0.66,996.8,-99,0,-99,-99,-99,32,,26.7,
C0F9U0,2019/8/6 11:00,74,268,2,33.1,0.57,993.6,-99,0,-99,-99,-99,33.1,,29.2,
C0V630,2019/8/6 11:00,19,288,1.4,31.8,0.72,1001.7,-99,0,-99,-99,-99,31.8,,26.8,
C0D580,2019/8/6 11:00,120,0,0,32.2,0.67,988.2,-99,0,-99,-99,-99,32.9,,25.5,
C0R640,2019/8/6 11:00,21,286,4.2,30.5,0.82,999.8,-99,0,-99,-99,-99,32.4,,26.5,
C0E810,2019/8/6 11:00,53,354,3.4,32.1,0.68,996.6,-99,0,-99,-99,-99,34,,26.7,
C0G830,2019/8/6 11:00,27,299,1.8,32.1,0.72,997.5,-99,0,-99,-99,-99,32.9,,27.2,
C0A550,2019/8/6 11:00,422,0,0,28.4,0.81,958.4,-99,6.5,-99,-99,-99,28.4,,23.7,
C0G750,2019/8/6 11:00,31,257,0.8,32.7,0.61,999.2,-99,0,-99,-99,-99,32.9,,26.9,
C0Z270,2019/8/6 11:00,343,71,2.8,28.3,0.77,965.8,-99,7.5,-99,-99,-99,28.3,,24.4,
C0UA30,2019/8/6 11:00,1397,0,0.1,21.3,0.99,855.8,-99,3,-99,-99,-99,21.6,,18.4,
C0I080,2019/8/6 11:00,536,202,0.4,28,0.79,946.1,-99,0,-99,-99,-99,28.6,,24.4,
C0UA00,2019/8/6 11:00,392,357,0.7,31.9,0.99,960.8,-99,5.5,-99,-99,-99,32.4,,23.7,
C0AD40,2019/8/6 11:00,32,45,2.8,32.7,0.58,998.8,-99,0,-99,-99,-99,32.7,,27.5,
C0S660,2019/8/6 11:00,794,109,1.9,25.8,0.79,917.7,-99,0,-99,-99,-99,27.5,,20.8,
C0M640,2019/8/6 11:00,155,288,0.7,30.8,0.69,984.5,-99,0,-99,-99,-99,30.8,,25.4,
C0UA10,2019/8/6 11:00,1711,143,0.5,21.7,1,827.6,-99,2.5,-99,-99,-99,21.7,,16,
C0V770,2019/8/6 11:00,26,272,1.1,33,0.64,998.3,-99,0,-99,-99,-99,33,,26.1,
C0E730,2019/8/6 11:00,26,22,0.4,34,0.54,997.5,-99,0,-99,-99,-99,35.1,,28.2,
C0V810,2019/8/6 11:00,32,301,3.4,30.2,0.82,996.7,-99,1,-99,-99,-99,30.5,,27.3,
C0A9C0,2019/8/6 11:00,35,87,3.2,31.8,0.57,999.7,-99,0,-99,-99,-99,31.8,,28.7,
C0X310,2019/8/6 11:00,9,245,2.4,31.2,0.73,1001.5,-99,0,-99,-99,-99,31.7,,27.5,
C0K280,2019/8/6 11:00,23,251,2,33.7,0.61,1001.2,-99,0,-99,-99,-99,34,,26.7,
C0M650,2019/8/6 11:00,20,220,1.5,32,0.63,999.8,-99,0,-99,-99,-99,32.9,,26.4,
C0S910,2019/8/6 11:00,212,39,10,27.3,0.89,979.4,-99,0,-99,-99,-99,27.5,,25.6,
C0D570,2019/8/6 11:00,15,0,0.2,36.8,0.52,1000.1,-99,0,-99,-99,-99,36.8,,26.8,
C0M710,2019/8/6 11:00,15,208,1.1,31.8,0.67,1000.4,-99,0,-99,-99,-99,32.1,,28,
C0E870,2019/8/6 11:00,34,2,2.5,32.5,0.64,999.3,-99,0,-99,-99,-99,33,,27.4,
C0M800,2019/8/6 11:00,440,226,1.4,28.7,0.71,954.1,-99,0,-99,-99,-99,29.6,,22.5,
C0A570,2019/8/6 11:00,360,60,0.3,31.7,0.59,963.6,-99,0,7.7,99,,31.7,,23.5,
C0S790,2019/8/6 11:00,236,45,1.3,30.6,0.78,977.6,-99,0,-99,-99,-99,31.7,,23.6,
C0D590,2019/8/6 11:00,143,41,3.9,33,0.63,987.1,-99,0,-99,-99,-99,34,,26.1,
C0U990,2019/8/6 11:00,31,54,2.8,31,0.64,1001.1,-99,9,-99,-99,-99,31,,25.9,
C0M700,2019/8/6 11:00,150,272,1,30.8,0.73,985.8,-99,0,-99,-99,-99,32.3,,25.7,
C0A970,2019/8/6 11:00,96,26,1.8,31,0.73,993.8,-99,5,-99,-99,-99,31.3,,25.2,
CM0110,2019/8/6 11:00,7,341,2.1,31.6,0.68,1001.3,-99,0,-99,-99,-99,32.2,,28.1,
C0S940,2019/8/6 11:00,150,24,2.9,29.7,0.8,985.6,-99,0,-99,-99,-99,30.2,,25.5,
C0X250,2019/8/6 11:00,33,298,1.3,32,0.66,997.9,-99,0,-99,-99,-99,32.4,,26.8,
C0K520,2019/8/6 11:00,10,252,1,32.6,0.6,999.7,-99,0,-99,-99,-99,32.6,,26.5,
C0Z200,2019/8/6 11:00,153,43,2.5,29.7,0.8,986.8,-99,0,7.9,101,,30,,24.9,
C0V740,2019/8/6 11:00,60,311,2.9,31.8,0.69,995.5,-99,0,-99,-99,-99,32.2,,25.2,
C0V790,2019/8/6 11:00,410,230,2.2,30.4,0.71,955.9,-99,0,-99,-99,-99,30.4,,23.2,
C0G860,2019/8/6 11:00,45,221,1.8,33.3,0.59,995.5,-99,0,-99,-99,-99,33.4,,28.3,
C0F0A0,2019/8/6 11:00,3587,44,3.5,13.7,0.73,662.2,-99,0,-99,-99,-99,14.3,,4.1,
C0Z250,2019/8/6 11:00,1124,115,0.3,23.3,0.97,883.3,-99,0.5,-99,-99,-99,23.3,,19.9,
C0K440,2019/8/6 11:00,35,195,0.3,32.9,0.64,998,-99,0,-99,-99,-99,32.9,,27.3,
C0T900,2019/8/6 11:00,160,121,0.7,30.3,0.67,984,-99,0,-99,-99,-99,31.5,,24.4,
C0F9V0,2019/8/6 11:00,525,270,2.3,28.4,0.81,945.3,-99,0,-99,-99,-99,28.7,,25.6,
C0UA20,2019/8/6 11:00,2619,285,1.3,15.7,0.98,734.6,-99,0.5,-99,-99,-99,17.1,,11.4,
C0M850,2019/8/6 11:00,695,0,0,27.5,0.79,925.7,-99,0,-99,-99,-99,28.4,,21.9,
C0G790,2019/8/6 11:00,27,354,0.7,33.6,0.59,1000.9,-99,0,-99,-99,-99,34,,28.3,
C0C620,2019/8/6 11:00,19,9,4.2,32.2,0.67,999.4,-99,0,-99,-99,-99,33.1,,27.8,
C0I360,2019/8/6 11:00,300,271,3.9,29.2,0.74,967.9,-99,0,-99,-99,-99,29.6,,25.8,
C0R370,2019/8/6 11:00,55,0,0.2,29.6,-99,997.1,-99,0,-99,-99,-99,30.3,,23.5,
C0M810,2019/8/6 11:00,1354,306,1.4,22.2,0.92,859.2,-99,0,-99,-99,-99,22.4,,19.5,
C0AC80,2019/8/6 11:00,40,53,3.9,31.4,0.63,998.3,-99,0,-99,-99,-99,31.7,,27,
CM0140,2019/8/6 11:00,26,89,2.3,31.1,0.69,1000.1,-99,0,-99,-99,-99,31.1,,26.8,
C0SA20,2019/8/6 11:00,857,312,1.4,23.4,1,910.1,-99,0,-99,-99,-99,25,,21.2,
C0V820,2019/8/6 11:00,441,206,1.4,29.9,0.7,955.2,-99,0,-99,-99,-99,30.3,,23.3,
C0S810,2019/8/6 11:00,65,41,2.5,31.7,0.74,997.5,-99,0,-99,-99,-99,32,,25.1,
C0R580,2019/8/6 11:00,10,356,2.1,33,0.72,999.8,-99,0,-99,-99,-99,33,,25.4,
C0Z330,2019/8/6 11:00,488,346,1.2,27.6,0.81,951,-99,2,-99,-99,-99,28.1,,22.9,
C0E590,2019/8/6 11:00,40,317,1.6,31.2,0.74,996.6,-99,0,-99,-99,-99,32.5,,27.3,
C0D540,2019/8/6 11:00,227,142,0.3,32,0.66,977.7,-99,0,-99,-99,-99,33.4,,25,
C0K420,2019/8/6 11:00,42,270,1.1,32,0.63,997,-99,0,-99,-99,-99,32.5,,27.3,
C0Z180,2019/8/6 11:00,34,40,2.9,31,0.67,999.4,-99,2,-99,-99,-99,31,,26.6,
C0AD10,2019/8/6 11:00,27,59,3.3,32.9,0.5,999.7,-99,0,-99,-99,-99,33.2,,28.8,
C0M720,2019/8/6 11:00,225,235,0.6,30.4,0.65,976.9,-99,0.5,-99,-99,-99,31.2,,25.3,
C0V450,2019/8/6 11:00,51,334,2.3,33.1,0.67,995.2,-99,0,-99,-99,-99,33.1,,25.4,
C0R280,2019/8/6 11:00,242,57,1.6,29.6,-99,974.5,-99,0.5,-99,-99,-99,29.6,,24.3,
C0E610,2019/8/6 11:00,850,327,0.4,24.2,0.95,911.6,-99,1.5,-99,-99,-99,24.3,,22.2,
C0V610,2019/8/6 11:00,22,290,3.2,31,0.78,998.8,-99,0,-99,-99,-99,31.3,,26.9,
C0Z310,2019/8/6 11:00,59,222,4.3,29.2,0.86,996.8,-99,0,-99,-99,-99,30.9,,26.1,
C0S700,2019/8/6 11:00,507,56,1.7,27.3,0.86,948.2,-99,1.5,-99,-99,-99,28.9,,23,
C0T9G0,2019/8/6 11:00,605,47,1.6,26.7,1,939.1,-99,0.5,-99,-99,-99,27.9,,23,
C0U520,2019/8/6 11:00,517,70,0.5,30.3,0.97,949.3,-99,15,-99,-99,-99,30.3,,23,
C0E750,2019/8/6 11:00,62,19,2.2,32.6,0.62,994.1,-99,0,-99,-99,-99,32.7,,27.4,
C0R400,2019/8/6 11:00,15,67,0.4,34.2,-99,1000.1,-99,0,-99,-99,-99,34.2,,26.7,
C0G660,2019/8/6 11:00,27,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-999,,-999,
C0W140,2019/8/6 11:00,21,51,5,31.7,0.65,1001.6,-99,0,-99,-99,-99,31.7,,28,
C0U720,2019/8/6 11:00,1260,42,1.9,25.8,0.78,881.1,-99,2.5,-99,-99,-99,26.1,,19.9,
C0Z050,2019/8/6 11:00,830,0,0,24.5,0.88,914.9,-99,0.5,-99,-99,-99,24.5,,20.9,
C0I490,2019/8/6 11:00,1601,241,3,22.2,0.99,835.9,-99,0,-99,-99,-99,25.9,,17.6,
C0I090,2019/8/6 11:00,910,320,1,23.9,0.98,905.3,-99,0,-99,-99,-99,24.7,,22.2,
C0X240,2019/8/6 11:00,394,4,0.5,28.6,0.81,959.5,-99,0,-99,-99,-99,29.6,,23.6,
C0S990,2019/8/6 11:00,409,29,5,27.2,0.89,957.9,-99,0,-99,-99,-99,27.5,,24.5,
C0E850,2019/8/6 11:00,104,212,0.6,32,0.7,989.8,-99,0,-99,-99,-99,32,,26.9,
C0T9B0,2019/8/6 11:00,558,155,0.4,25.6,0.81,943.6,-99,4,-99,-99,-99,26.5,,23.4,
C0G650,2019/8/6 11:00,34,233,0.3,32.6,0.68,997.6,-99,0,-99,-99,-99,33.6,,27.2,
C0K580,2019/8/6 11:00,26,245,1.2,32.5,0.62,999.7,-99,0,-99,-99,-99,32.8,,26.5,
